n,k,pzl,bt_valid,bt_time_ns,bt_recs,bt_space_B,cp_valid,cp_time_ns,cp_recs,cp_space_B
3,52,0 7 0 0 2 0 0 0 0 0 0 0 3 5 0 0 0 9 4 1 3 0 6 0 7 0 0 0 2 0 6 1 0 0 0 5 0 5 4 0 0 2 0 0 0 0 0 0 5 0 0 2 0 0 0 0 0 0 3 5 0 0 0 7 3 0 0 8 0 0 9 0 0 0 0 0 7 0 5 8 3,True,0,468,5998,True,0,6,56400
3,52,0 0 0 0 0 0 0 0 0 0 6 3 4 9 2 0 0 5 1 0 9 0 0 0 2 0 3 4 2 0 3 0 7 0 0 0 3 1 8 2 0 9 0 0 0 0 7 6 0 0 0 0 2 0 0 0 0 0 0 4 1 0 0 0 0 0 0 2 0 0 0 0 8 0 0 7 0 6 0 0 9,True,31250000,875,5536,True,15625000,8,74493
3,52,0 1 0 3 0 0 5 4 0 5 0 0 1 0 9 0 0 7 0 6 2 0 0 8 0 0 3 0 0 5 8 6 0 7 0 0 0 0 8 0 0 0 6 5 4 0 0 0 0 0 0 3 8 0 0 0 0 0 8 7 4 0 0 0 0 0 0 0 3 0 0 0 3 0 0 4 0 0 0 0 6,True,0,99,5966,True,31250000,6,65648
3,52,1 0 0 0 3 5 0 7 9 0 0 0 0 1 0 0 4 6 0 0 0 0 0 0 1 3 5 0 2 5 0 0 0 9 6 8 0 0 1 9 0 4 0 0 0 0 0 0 0 8 2 0 1 0 0 0 0 5 0 0 0 0 2 0 0 0 0 0 6 0 0 1 3 0 0 0 4 0 0 5 0,True,562500000,11535,6272,True,0,3,44576
3,52,0 0 7 0 0 0 6 0 0 8 0 0 0 4 0 2 5 3 0 5 3 6 0 9 0 0 1 3 2 0 0 0 0 0 0 5 5 0 0 0 1 0 0 0 0 0 0 1 5 3 0 0 4 0 0 3 2 0 9 0 0 0 0 0 0 0 0 0 5 8 0 0 7 0 0 0 0 0 9 0 4,True,0,103,5504,True,31250000,8,73582
3,52,1 0 0 0 5 0 0 9 0 6 7 0 0 0 9 2 0 0 0 9 0 3 0 0 0 0 0 0 1 4 0 7 0 8 0 0 0 0 7 8 0 0 0 0 0 5 8 0 9 0 0 7 0 1 8 0 6 0 0 0 9 0 3 7 0 0 6 0 0 4 8 0 0 0 0 0 3 0 0 0 0,True,15625000,240,5504,True,31250000,5,75992
3,52,0 0 0 6 0 5 7 0 0 0 0 7 1 0 4 5 2 0 6 0 0 0 0 7 0 0 0 0 0 9 3 0 0 0 5 0 0 3 0 0 0 0 0 0 0 0 8 0 0 0 9 0 1 0 0 1 4 0 0 6 0 0 0 9 0 8 4 0 2 0 6 5 0 0 6 9 0 3 0 0 0,True,15625000,513,7995,True,0,6,56143
3,52,0 4 0 0 2 0 5 0 0 0 6 0 0 0 0 4 1 0 0 0 0 5 9 0 3 0 0 1 0 0 0 4 0 0 0 8 0 9 0 7 0 0 0 3 0 0 0 5 0 6 0 0 2 0 0 0 0 0 3 7 8 0 0 0 5 0 0 0 0 0 7 9 0 0 0 9 5 2 0 6 3,True,31250000,290,5998,True,15625000,4,25920
3,52,0 0 0 0 0 8 3 0 0 0 0 1 3 0 5 0 7 6 0 9 0 6 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 0 8 4 0 0 5 0 0 0 0 3 1 4 7 0 6 9 0 2 0 0 0 0 3 0 1 6 8 0 0 0 0 1 0 0 0 0,True,109375000,1480,5536,True,31250000,9,86446
3,52,0 6 0 0 0 8 0 0 7 0 0 0 0 0 0 0 0 0 0 0 2 5 7 0 0 0 0 6 0 9 0 1 5 4 0 0 1 4 0 0 0 7 3 9 0 2 7 5 0 0 0 0 0 1 0 0 0 9 8 0 0 4 3 9 0 0 7 0 0 0 8 0 0 8 0 6 0 0 0 0 0,True,31250000,1631,5998,True,15625000,7,64914
3,52,0 0 4 0 0 6 0 0 9 0 2 7 0 0 0 0 0 4 0 9 0 0 1 0 0 0 0 2 0 0 1 0 0 0 9 0 3 0 0 0 0 5 4 0 0 0 5 0 6 0 0 3 0 1 0 4 3 9 0 0 5 0 8 0 0 0 8 3 0 0 0 0 9 0 0 0 7 0 6 4 0,True,0,495,6348,True,15625000,4,36056
3,52,8 0 0 4 0 3 0 9 0 7 6 0 2 0 0 0 0 0 0 0 0 0 0 6 1 2 5 0 1 0 3 0 8 0 0 0 6 9 0 1 2 0 0 0 0 0 8 0 0 9 0 0 0 1 0 3 0 0 0 0 0 0 8 0 0 0 9 0 2 5 0 6 0 0 0 0 0 0 0 7 9,True,31250000,197,5504,True,0,6,73136
3,52,6 0 0 0 1 0 5 0 0 5 7 0 0 0 2 0 1 0 4 0 1 5 0 9 0 0 0 0 0 6 0 0 0 7 0 0 0 0 0 2 0 6 8 0 0 0 0 2 0 0 0 4 6 3 7 0 0 9 4 0 0 0 5 0 0 0 0 0 0 0 3 0 2 1 0 0 0 3 0 0 8,True,390625000,10094,6210,True,0,2,38272
3,52,7 0 0 0 2 3 4 8 0 0 8 9 5 0 0 0 0 0 0 0 0 0 7 0 5 2 0 0 0 7 0 0 1 0 0 4 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 3 5 0 0 7 0 9 1 0 2 0 0 0 0 0 6 0 0 8 0 0 0 5 0 7 3 0 0 9 1,True,15625000,81,5504,True,31250000,6,55830
3,52,9 7 0 3 0 0 0 0 0 0 3 6 0 0 8 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 5 0 6 0 0 0 8 9 0 2 3 0 0 0 1 0 6 0 8 0 1 3 0 0 0 8 0 9 5 0 1 0 0 0 0 0 6 0 0 8 0 0 0 0 9 4 0 0 5 7 0,True,15625000,393,5536,True,15625000,5,51680
3,52,0 2 0 3 0 4 5 0 0 0 6 0 0 0 0 0 0 0 0 0 5 0 7 0 0 0 0 1 7 0 0 4 0 0 6 2 0 9 0 0 0 0 8 5 0 0 0 6 0 9 7 0 0 0 0 0 1 0 6 2 0 0 8 0 0 0 7 8 0 0 0 5 7 0 2 0 0 0 6 0 9,True,0,265,5536,True,31250000,6,41368
3,52,0 8 0 0 1 0 0 9 5 2 9 0 7 4 0 1 0 0 4 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 8 4 0 0 9 0 0 7 0 9 8 0 0 0 0 4 5 4 0 9 0 1 0 0 0 0 0 3 0 0 2 7 0 0 0 0 0 3 0 0 2 0 0,True,31250000,782,5536,True,31250000,5,35096
3,52,0 0 0 0 0 4 0 0 8 0 0 0 0 7 8 0 0 6 8 0 0 2 6 9 4 5 0 0 0 7 0 4 0 0 0 0 0 0 0 0 0 7 0 4 2 4 0 0 0 0 0 0 1 0 6 0 0 0 0 2 0 0 5 0 0 0 0 8 6 2 7 0 7 0 0 9 0 0 1 0 4,True,15625000,868,7748,True,31250000,8,98151
3,52,4 0 0 0 5 3 0 0 0 0 0 0 0 0 4 0 0 0 6 0 3 0 0 9 4 0 1 0 0 0 0 0 0 2 9 0 1 2 0 0 0 0 8 0 0 5 0 0 0 2 0 0 0 3 2 3 0 5 0 1 0 0 0 9 0 6 0 0 0 5 0 0 8 1 0 6 0 2 9 0 0,True,15625000,142,5504,True,15625000,7,68984
3,52,8 3 0 0 7 4 0 0 0 9 0 1 5 0 0 7 0 8 0 0 0 0 0 0 0 1 0 1 2 0 0 0 9 0 6 0 7 0 9 0 0 0 2 5 0 0 0 0 0 0 0 9 0 7 2 0 0 0 8 0 0 0 9 0 0 0 0 9 0 1 0 0 4 9 0 0 0 2 0 7 0,True,31250000,645,5536,True,46875000,6,66880
3,52,0 0 0 0 2 7 0 8 0 0 4 0 1 0 9 3 0 2 0 0 7 4 6 8 0 1 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 7 7 8 0 0 0 2 5 3 9 0 0 0 9 8 0 0 0 6 0 0 0 5 0 0 1 0 0,True,31250000,1429,6217,True,15625000,3,49080
3,52,0 0 0 0 0 0 0 0 9 0 4 9 0 6 7 2 0 0 2 0 3 0 0 0 0 0 5 4 1 5 3 2 0 7 9 0 0 0 0 1 0 0 0 4 0 0 8 0 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 9 2 1 6 3 4 8 0 7 0 0 0 0 0 0 0 0 0,True,15625000,107,5966,True,15625000,6,74056
3,52,0 0 9 0 5 4 0 0 8 0 7 0 0 0 0 9 0 0 0 3 6 0 7 0 0 0 0 0 4 7 0 0 6 0 9 0 0 0 0 0 4 0 5 0 0 0 0 0 0 3 0 7 0 2 6 1 0 0 9 0 0 0 0 7 5 0 8 0 3 0 0 0 9 0 2 0 0 7 0 0 5,True,31250000,425,5536,True,46875000,8,62928
3,52,9 2 0 0 3 0 6 0 0 7 0 6 2 0 9 0 0 0 0 0 1 0 6 0 0 0 2 2 6 0 0 0 0 0 0 0 4 0 9 6 0 1 0 0 0 1 0 8 0 2 3 0 0 4 0 9 0 0 0 0 7 4 0 0 0 0 0 0 2 1 0 0 0 0 0 9 0 4 0 0 0,True,62500000,1626,6537,True,15625000,3,35392
3,52,0 1 8 0 2 0 0 0 9 6 0 0 0 0 0 0 0 0 3 5 9 4 6 0 2 1 8 1 3 0 2 9 0 0 0 7 5 0 0 0 0 0 0 8 0 0 9 0 0 0 0 3 0 6 0 0 0 0 0 2 6 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 8 0 5,True,0,142,6063,True,62500000,9,98128
3,52,0 0 8 1 0 0 4 0 6 6 0 2 0 0 9 3 1 0 0 0 0 8 6 0 5 9 0 2 0 0 0 0 0 6 3 7 0 5 0 7 0 0 0 0 1 3 0 0 0 0 4 9 0 0 0 0 3 0 0 6 0 0 9 0 6 0 0 0 0 0 0 0 8 0 0 3 0 0 0 0 0,True,15625000,80,5504,True,15625000,5,52920
3,52,4 0 1 2 0 0 0 0 0 8 0 0 0 0 0 0 5 0 0 7 5 0 0 9 0 0 0 2 0 0 0 5 0 0 0 0 0 0 0 0 0 2 6 3 1 0 0 4 0 0 3 0 7 0 0 0 0 0 0 0 0 1 0 0 8 2 7 0 6 0 0 9 9 1 7 5 0 0 2 0 8,True,78125000,1323,6326,True,15625000,3,18832
3,52,0 0 0 0 1 4 0 0 0 0 0 4 0 0 0 5 7 9 0 0 0 0 0 7 0 2 0 0 0 6 4 2 5 0 0 0 2 4 0 0 0 3 0 9 5 0 0 0 1 6 0 0 0 2 4 0 0 0 0 0 9 0 3 0 0 8 0 0 0 2 4 0 6 0 0 0 0 0 8 0 7,True,62500000,1020,5998,True,15625000,8,70464
3,52,0 0 0 0 0 0 8 5 9 0 0 0 0 5 8 0 0 0 0 0 0 0 0 6 2 7 4 0 4 0 1 0 0 0 8 5 0 0 0 8 0 0 0 2 3 0 2 0 0 0 5 4 0 0 2 9 5 7 0 0 0 0 0 0 0 0 0 8 0 0 0 0 7 8 0 0 2 0 5 3 0,True,31250000,666,7589,True,0,5,52784
3,52,2 0 5 3 0 0 0 0 9 0 0 0 0 8 0 3 0 5 4 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 6 0 0 0 8 0 1 0 0 0 0 0 6 0 0 5 0 6 1 3 0 7 5 4 0 2 8 0 4 0 2 0 0 7 3 0 0 0 6 0 0 0 0 0,True,250000000,5887,7200,True,0,11,124064
3,52,0 1 0 0 2 0 8 0 0 8 0 3 0 0 0 0 0 6 0 0 2 0 8 7 0 0 5 0 3 4 5 0 0 0 0 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6 0 0 0 0 0 6 8 0 2 7 0 0 0 0 1 0 0 5 4 6 2 0 0 0 0 6 0 9 5 8,True,62500000,493,5998,True,15625000,2,48672
3,52,4 0 8 3 0 0 0 0 0 0 0 0 6 4 0 0 0 8 0 2 6 0 0 9 0 7 0 0 0 0 4 8 3 9 0 0 0 0 0 1 0 0 0 0 5 0 8 0 2 0 0 7 0 0 0 0 0 0 2 4 0 0 0 0 1 2 0 0 0 0 0 3 9 0 0 0 3 1 2 8 0,True,46875000,504,5536,True,15625000,6,68928
3,52,0 0 0 0 3 0 0 0 8 0 0 1 0 5 7 2 6 0 7 0 0 6 9 2 1 0 0 0 0 0 0 0 0 0 8 0 2 0 9 7 0 0 3 0 0 0 0 0 4 8 0 9 0 2 3 0 4 0 0 0 0 0 0 0 0 5 3 6 0 0 9 7 6 0 0 0 0 0 0 0 0,True,31250000,1924,7190,True,15625000,4,31576
3,52,1 0 0 3 0 0 7 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 2 1 0 0 0 0 2 1 0 9 0 7 3 9 1 8 0 0 0 0 0 2 7 0 5 0 0 0 3 0 7 0 0 0 0 6 8 0 0 0 0 0 9 0 5 0 0 0 0 8 0 0 2 1 6 5 3,True,140625000,6661,6327,True,0,6,62120
3,53,0 0 0 2 1 0 4 0 0 4 0 6 0 3 0 0 9 0 7 0 5 0 0 9 0 8 0 0 0 0 0 0 0 0 0 0 5 0 3 0 8 2 0 7 0 0 0 7 0 5 0 0 1 0 0 0 0 0 9 1 0 5 0 0 0 0 8 2 7 0 0 0 0 0 0 5 0 3 0 4 0,True,218750000,4323,7921,True,15625000,7,79968
3,53,0 1 3 4 2 7 0 0 0 0 0 0 0 0 0 0 7 1 8 6 0 0 0 0 0 0 4 0 4 5 0 7 0 0 0 8 0 0 0 0 0 0 0 0 2 1 0 0 9 0 0 0 5 3 6 0 0 5 0 0 0 8 9 0 0 0 0 0 0 3 2 0 0 0 0 0 0 9 6 4 0,True,78125000,2535,7426,True,15625000,6,45304
3,53,0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 6 8 0 0 4 6 0 0 1 0 0 0 0 0 0 0 5 2 8 0 0 8 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 7 7 0 0 0 9 0 6 5 0 4 3 2 0 0 6 8 0 0 6 9 0 8 0 0 4 3 0,True,2953125000,127004,7290,True,0,7,64712
3,53,0 9 0 3 4 0 0 6 8 0 3 0 0 7 0 2 0 0 0 0 8 0 0 0 3 5 0 0 0 9 0 0 0 0 3 0 3 1 0 5 0 0 0 0 6 8 7 0 0 0 0 0 1 4 0 0 7 0 0 4 0 0 0 0 0 0 6 0 0 0 0 0 4 0 0 7 0 1 0 9 0,True,46875000,540,5632,True,31250000,7,64256
3,53,0 3 0 0 0 5 0 8 0 6 0 0 2 3 0 0 0 0 7 0 0 0 9 0 0 0 4 1 0 5 0 0 0 0 0 2 3 0 0 1 5 0 7 4 0 0 0 8 7 0 6 5 0 0 0 0 3 8 0 0 0 0 0 0 0 0 0 0 2 0 0 0 8 1 0 0 0 0 4 0 5,True,15625000,567,5632,True,31250000,2,23800
3,53,0 0 7 1 0 0 0 0 0 3 0 0 0 0 6 0 0 0 5 0 6 4 0 0 0 0 0 0 2 0 8 0 0 3 0 0 0 5 8 7 0 4 0 0 1 7 0 0 0 0 0 0 0 0 0 0 3 9 2 5 7 8 6 8 0 2 0 4 0 0 0 0 0 7 0 0 0 0 2 0 0,True,562500000,18774,6553,True,15625000,7,68352
3,53,0 0 0 2 3 5 6 8 0 3 0 0 0 0 0 0 0 2 0 5 0 0 0 0 1 0 0 1 3 7 0 0 4 8 0 6 0 0 9 0 0 0 0 4 7 6 0 0 7 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 9 0 0 0 8 6 0 0 0 0 0 1 9,True,0,127,6062,True,15625000,5,44744
3,53,0 0 6 2 0 3 7 0 8 0 0 8 0 0 0 3 0 6 0 0 0 0 0 6 0 4 0 0 0 5 8 0 0 0 7 3 0 1 0 0 9 0 0 0 0 0 0 0 5 3 0 4 0 0 5 0 4 0 0 0 0 0 0 6 3 0 4 0 8 1 0 0 0 0 0 0 0 0 6 3 0,True,0,138,5600,True,31250000,4,55760
3,53,0 0 0 0 0 0 0 0 0 0 0 0 0 9 5 0 0 7 0 0 0 0 0 0 3 2 4 2 0 3 0 0 0 0 8 0 0 7 0 1 6 0 0 3 2 0 0 0 0 0 2 0 0 1 3 0 8 9 0 0 0 0 5 4 0 0 0 0 0 2 0 8 0 0 7 8 0 6 1 0 3,True,125000000,4949,6609,True,78125000,11,125552
3,53,0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 3 7 0 9 5 0 0 8 0 1 4 2 0 8 0 0 6 0 0 5 1 0 9 0 0 0 0 0 3 5 0 0 0 0 0 0 0 1 4 0 3 6 0 0 1 0 2 0 1 6 0 4 0 3 0 0 9 0 0 0 0 0 0 0 0,True,78125000,3911,7124,True,15625000,8,118152
3,53,0 0 0 0 4 0 6 0 0 0 4 6 0 9 7 0 0 3 3 9 0 1 0 0 0 0 5 0 0 3 0 1 0 0 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 8 3 7 8 2 0 5 6 0 7 0 1 0 0 0 0 8 1 0 0 0 0 0 1 0 0 0 0 5 0,True,15625000,168,6062,True,15625000,6,70208
3,53,6 0 0 1 0 0 5 0 0 0 3 0 5 0 0 0 0 0 5 1 0 7 4 0 6 0 0 1 2 0 0 0 0 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 1 8 0 4 0 0 0 0 1 9 0 6 1 9 8 0 0 7 5 0 0 0 0 1 7 0 0 0,True,0,252,5600,True,15625000,9,91872
3,53,0 0 9 0 0 3 0 0 6 0 4 6 5 7 0 0 0 0 0 2 0 0 0 0 0 1 7 2 0 0 3 0 0 0 7 0 0 0 7 0 0 0 0 0 5 0 0 4 0 0 0 0 3 0 0 5 0 0 0 0 7 0 3 0 0 2 0 0 0 6 5 8 0 6 8 0 0 0 0 2 9,True,62500000,1962,7113,True,0,6,54304
3,53,0 3 0 0 2 4 0 0 0 8 0 5 6 0 7 2 0 0 0 0 2 0 0 8 0 0 7 2 0 0 0 7 0 9 0 0 0 1 8 0 0 0 7 0 2 9 7 3 0 0 0 0 0 0 0 0 0 4 0 2 1 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 5 0,True,109375000,3705,6313,True,15625000,11,118264
3,53,0 6 3 1 0 0 0 4 7 0 0 9 0 0 7 2 8 0 2 0 0 8 0 0 0 0 0 0 0 0 5 0 0 8 7 0 0 0 0 9 0 0 6 0 4 0 0 0 6 0 4 0 2 3 0 3 0 4 0 0 7 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 5 8,True,0,101,5600,True,15625000,8,108886
3,53,7 8 0 3 2 0 0 6 0 5 0 0 0 0 6 0 7 0 0 6 2 0 0 5 1 0 4 0 0 0 0 0 0 0 8 0 0 0 0 2 6 7 0 4 0 0 0 0 0 0 8 6 2 0 0 3 0 0 0 0 0 1 0 0 0 0 8 5 0 3 0 0 0 1 0 6 0 0 0 0 0,True,0,158,5600,True,31250000,6,61264
3,53,0 0 6 2 0 7 0 0 0 0 0 0 0 0 0 4 0 0 7 8 3 4 9 0 0 0 0 0 1 0 9 0 6 3 0 8 6 7 0 1 4 0 0 0 0 3 0 0 0 0 0 0 0 4 0 2 0 0 3 1 0 9 0 8 0 0 0 0 9 0 0 0 9 6 0 0 0 0 0 0 0,True,312500000,11003,6368,True,15625000,3,27376
3,53,0 9 7 0 0 0 0 5 0 0 0 4 5 0 0 0 0 9 3 0 0 0 0 0 0 7 0 0 0 0 6 8 0 0 0 3 0 0 0 1 3 0 6 0 0 2 0 0 7 4 0 5 1 8 0 0 0 3 0 0 0 6 5 0 0 0 4 2 6 0 0 0 0 0 6 0 5 0 0 0 0,True,0,73,5600,True,46875000,12,139574
3,53,5 0 0 0 4 6 0 8 0 8 0 0 0 0 3 0 0 0 0 0 0 5 0 9 0 0 3 1 0 5 0 9 0 8 0 0 0 0 0 0 5 0 1 9 0 9 7 0 0 0 0 0 5 0 0 0 8 0 0 5 9 0 1 0 5 0 0 0 0 0 0 8 0 9 0 0 0 4 0 0 5,True,15625000,101,5600,True,31250000,11,113048
3,53,6 0 0 0 0 5 0 0 0 0 0 0 0 0 0 3 6 4 4 8 0 6 0 9 0 0 5 1 0 9 0 0 0 0 0 8 0 7 0 4 0 0 0 0 0 0 0 4 9 0 0 2 0 7 0 0 8 0 0 0 4 0 0 5 0 1 8 6 0 0 0 2 0 9 0 0 0 0 8 0 0,True,0,136,6281,True,0,6,65840
3,53,0 7 0 1 0 4 0 0 0 0 0 0 6 0 9 7 2 0 6 0 0 0 2 0 0 4 0 0 0 0 0 7 0 8 0 0 0 0 1 0 0 0 5 6 7 0 0 7 0 4 0 9 0 0 0 4 0 0 0 2 0 0 6 0 0 0 0 9 0 0 8 1 0 0 0 0 6 3 4 0 0,True,0,71,6062,True,0,6,73272
3,53,0 2 0 0 1 7 8 0 0 3 0 0 0 0 8 0 0 0 0 0 0 4 6 0 5 0 3 0 1 0 7 9 5 0 0 0 0 0 0 0 0 0 0 0 0 9 3 5 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 8 0 1 9 2 0 4 0 0 7 9 0 5 4 0 3 0 0,True,15625000,197,5600,True,31250000,7,68992
3,53,1 0 0 0 0 0 7 0 8 0 2 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 3 0 1 0 2 9 8 6 0 0 0 6 0 7 0 0 0 0 0 4 8 5 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 7 2 0 4 0 3 0 0 6 4 0 9 3 0 5 1 0,True,62500000,1463,7880,True,15625000,3,37512
3,53,0 0 3 1 7 2 9 6 0 9 8 0 4 0 6 0 0 0 2 6 1 5 0 0 0 0 4 0 0 0 0 0 5 2 0 1 0 2 0 0 0 0 0 0 6 0 0 0 0 0 0 7 4 0 0 3 0 6 0 0 0 0 9 6 0 0 0 0 0 4 0 0 8 0 0 0 0 0 0 0 0,True,0,112,5600,True,31250000,10,137590
3,53,0 5 0 1 2 7 0 8 0 0 2 7 0 0 0 0 9 0 0 0 3 0 9 5 0 0 2 0 0 0 0 0 0 0 3 6 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 2 1 0 4 0 9 0 0 1 7 0 0 0 2 0 0 1 3 0 0 0 0 0 5 7 4 0 6 0,True,0,261,5632,True,15625000,5,60976
3,53,0 0 0 0 5 0 8 0 0 9 5 2 0 7 0 0 0 6 0 0 7 0 0 0 0 5 0 5 3 0 0 0 0 6 0 0 0 7 6 0 8 0 2 4 0 0 0 9 0 0 0 0 0 0 4 2 3 0 0 0 7 0 0 0 0 0 3 0 0 0 0 0 7 9 5 0 0 2 0 6 0,True,484375000,12023,6368,True,31250000,9,114032
3,53,0 1 7 3 2 5 8 0 0 9 0 0 0 0 0 0 0 0 8 0 0 0 9 0 0 5 0 1 4 2 0 0 0 0 0 8 0 0 0 5 0 4 9 0 0 0 0 0 0 0 8 0 0 0 7 0 0 0 0 9 0 0 0 2 0 4 7 0 1 6 0 9 0 0 0 0 0 0 7 1 0,True,0,150,6062,True,62500000,10,98072
3,53,0 0 0 0 0 6 0 0 0 6 1 0 4 0 7 0 0 0 0 0 2 0 0 0 6 0 0 0 0 5 6 7 0 0 0 9 0 6 0 2 0 5 0 0 0 0 0 8 0 0 0 5 0 0 4 0 1 9 0 3 7 2 0 0 3 6 0 0 1 0 0 0 0 5 0 8 0 0 0 0 4,True,1250000000,28135,6313,True,31250000,6,57672
3,53,0 0 0 0 0 6 7 8 0 0 6 0 0 0 0 0 4 0 0 8 0 0 0 0 0 0 0 0 7 5 0 0 8 0 0 1 0 2 3 0 0 0 0 0 0 0 0 1 0 0 0 6 0 0 0 4 0 0 1 3 5 0 0 0 1 2 4 9 5 8 0 6 0 0 6 0 0 2 0 0 4,True,93750000,2222,7849,True,46875000,8,101407
3,53,8 0 0 0 3 0 7 0 9 9 5 7 4 0 6 0 8 0 0 0 0 0 0 0 0 0 0 0 8 0 0 4 3 0 0 0 4 7 3 0 0 0 0 0 1 0 0 0 0 0 0 0 3 6 0 1 9 0 0 0 0 7 3 7 0 0 0 0 0 9 0 0 5 0 0 3 0 0 0 1 0,True,203125000,4805,6569,True,31250000,5,63224
3,53,0 0 9 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 7 0 0 0 0 0 0 0 0 0 3 7 0 0 0 0 0 0 5 9 1 3 0 8 2 0 6 0 6 8 9 5 0 0 0 1 0 0 0 0 4 0 0 0 7 8 0 0 7 0 0 0 9 2 6 0 0 0 0 1 4 0 3,True,17015625000,505173,6641,True,62500000,12,135432
3,53,7 0 0 1 0 0 0 0 8 0 2 0 5 0 4 0 0 7 8 1 0 3 0 0 4 0 5 1 0 0 0 0 0 8 4 0 0 9 0 4 1 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 7 0 6 4 0 0 0 3 0 0 0 0 9 0 0 0 6 0 2 3 0,True,0,114,5600,True,15625000,8,94480
3,53,0 0 0 0 0 2 0 6 0 0 6 0 0 4 0 0 0 2 1 0 2 3 8 0 0 0 0 3 0 0 0 0 1 0 8 6 0 0 8 0 0 5 0 0 0 0 0 0 0 0 8 0 0 9 0 2 1 0 0 0 0 0 5 0 0 7 0 1 0 9 2 0 0 3 0 0 0 7 8 0 1,True,375000000,11825,7526,True,0,6,76232
3,53,4 3 0 0 0 0 0 9 0 0 0 0 0 5 0 0 1 4 0 2 5 4 0 0 0 7 0 0 4 9 0 0 0 0 0 0 0 0 0 7 0 4 9 0 0 0 7 1 0 0 2 0 0 5 0 1 0 0 0 0 0 4 0 7 6 0 0 0 1 8 0 9 0 0 0 0 0 3 0 2 0,True,0,127,5791,True,46875000,10,88975
3,53,3 0 7 0 2 0 0 9 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 6 7 0 0 3 4 0 0 9 5 0 0 0 0 0 6 5 0 0 0 0 5 6 0 1 9 0 0 0 9 6 4 0 0 0 5 0 0 0 3 0 0 0 2 0 0 9 0 0 0 0 0 3 0 8 1,True,31250000,675,5632,True,31250000,5,52120
3,53,3 0 0 0 0 0 0 0 9 0 6 8 0 7 9 1 0 0 0 0 1 4 8 0 5 3 0 0 0 0 0 4 0 9 0 0 0 0 9 0 6 0 2 8 0 0 0 6 9 0 0 0 0 0 0 0 5 0 0 8 0 1 0 0 0 4 2 0 0 0 0 0 0 0 0 0 1 0 7 2 0,True,31250000,1267,6149,True,46875000,5,56648
3,53,0 0 0 0 3 6 0 7 0 2 0 7 0 0 0 0 8 6 0 0 0 4 7 8 1 0 0 1 0 0 0 0 0 0 0 5 0 0 0 0 9 1 0 6 4 0 2 0 5 0 0 0 1 7 0 0 1 0 4 0 6 0 3 0 0 0 0 0 5 0 4 0 0 0 0 6 0 0 0 0 0,True,15625000,525,8166,True,15625000,7,75599
3,53,0 0 4 2 3 0 7 0 0 0 0 5 0 0 0 2 0 0 3 0 2 0 8 0 0 4 5 0 1 0 0 0 0 5 0 2 0 3 0 8 5 1 0 0 0 0 7 8 0 0 0 0 1 6 0 0 3 0 0 6 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0,True,15625000,959,6149,True,0,5,49608
3,53,0 2 0 0 3 5 6 7 0 0 8 7 1 0 2 0 0 4 6 0 4 0 0 9 2 0 0 0 0 0 9 0 0 0 0 7 0 0 0 0 0 0 0 6 0 7 1 0 0 0 0 0 0 0 8 0 0 0 0 0 1 4 0 0 0 0 5 0 0 8 3 0 0 6 2 0 0 0 0 5 0,True,0,483,5632,True,15625000,5,61208
3,53,3 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 7 3 8 0 0 0 3 9 2 4 5 1 2 0 3 7 0 0 0 0 5 0 0 0 4 2 0 0 7 0 0 0 8 0 0 0 0 0 0 0 0 0 9 7 5 0 0 0 0 7 0 0 3 4 0 0 9 0 0 0 8 0 7 0 0,True,0,282,6279,True,31250000,12,156598
